id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
wc_post_id_10740,"Affiche d'Art - Batterie Beatles - Sgt. Pepper","Affiche d'Art - Batterie Beatles - Sgt. Pepper",http://amaury-dubois.local/wp-content/uploads/2021/07/street-artl-art-fine-art-print-6.jpg,http://amaury-dubois.local/shop/affiche-dart-batterie-beatles-sgt-pepper/,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",390EUR,in stock,wc_post_id_10731,,"http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-1.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-6.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-1.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-5.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-7.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,390EUR,new,published,,,,,8,,
wc_post_id_10739,"Affiche d'Art - Batterie Beatles - Sgt. Pepper","Affiche d'Art - Batterie Beatles - Sgt. Pepper",http://amaury-dubois.local/wp-content/uploads/2021/07/street-artl-art-fine-art-print-3.jpg,http://amaury-dubois.local/shop/affiche-dart-batterie-beatles-sgt-pepper/,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",390EUR,in stock,wc_post_id_10731,,"http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-1.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-6.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-1.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-5.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-7.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,390EUR,new,published,,,,,8,,
wc_post_id_10738,"Affiche d'Art - Batterie Beatles - Sgt. Pepper","Affiche d'Art - Batterie Beatles - Sgt. Pepper",http://amaury-dubois.local/wp-content/uploads/2021/07/street-artl-art-fine-art-print-4.jpg,http://amaury-dubois.local/shop/affiche-dart-batterie-beatles-sgt-pepper/,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",390EUR,in stock,wc_post_id_10731,,"http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-1.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-6.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-1.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-5.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-7.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,390EUR,new,published,,,,,8,,
wc_post_id_10737,"Affiche d'Art - Batterie Beatles - Sgt. Pepper","Affiche d'Art - Batterie Beatles - Sgt. Pepper",http://amaury-dubois.local/wp-content/uploads/2021/07/street-artl-art-fine-art-print-6.jpg,http://amaury-dubois.local/shop/affiche-dart-batterie-beatles-sgt-pepper/,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",260EUR,in stock,wc_post_id_10731,,"http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-1.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-6.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-1.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-5.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-7.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,260EUR,new,published,,,,,8,,
wc_post_id_10748,"Fine Art print - Beatles Drum Set - Sgt. Pepper","Fine Art print - Beatles Drum Set - Sgt. Pepper",http://amaury-dubois.local/wp-content/uploads/2021/07/street-artl-art-fine-art-print-3.jpg,http://amaury-dubois.local/shop/affiche-dart-batterie-beatles-sgt-pepper/,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",260EUR,in stock,wc_post_id_10718,,"http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-1.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-6.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-1.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-5.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-7.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,260EUR,new,staging,,,,,8,,
wc_post_id_10747,"Fine Art print - Beatles Drum Set - Sgt. Pepper","Fine Art print - Beatles Drum Set - Sgt. Pepper",http://amaury-dubois.local/wp-content/uploads/2021/07/street-artl-art-fine-art-print-4.jpg,http://amaury-dubois.local/shop/affiche-dart-batterie-beatles-sgt-pepper/,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",260EUR,in stock,wc_post_id_10718,,"http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-1.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-6.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-1.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-5.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-7.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,260EUR,new,staging,,,,,8,,
wc_post_id_10746,"Fine Art print - Beatles Drum Set - Sgt. Pepper","Fine Art print - Beatles Drum Set - Sgt. Pepper",http://amaury-dubois.local/wp-content/uploads/2021/07/street-artl-art-fine-art-print-6.jpg,http://amaury-dubois.local/shop/affiche-dart-batterie-beatles-sgt-pepper/,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",200EUR,in stock,wc_post_id_10718,,"http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-1.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-6.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-1.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-5.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-7.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,200EUR,new,staging,,,,,8,,
wc_post_id_10745,"Fine Art print - Beatles Drum Set - Sgt. Pepper","Fine Art print - Beatles Drum Set - Sgt. Pepper",http://amaury-dubois.local/wp-content/uploads/2021/07/street-artl-art-fine-art-print-3.jpg,http://amaury-dubois.local/shop/affiche-dart-batterie-beatles-sgt-pepper/,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",200EUR,in stock,wc_post_id_10718,,"http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-1.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-6.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-1.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-5.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-7.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,200EUR,new,staging,,,,,8,,
wc_post_id_10744,"Fine Art print - Beatles Drum Set - Sgt. Pepper","Fine Art print - Beatles Drum Set - Sgt. Pepper",http://amaury-dubois.local/wp-content/uploads/2021/07/street-artl-art-fine-art-print-4.jpg,http://amaury-dubois.local/shop/affiche-dart-batterie-beatles-sgt-pepper/,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",200EUR,in stock,wc_post_id_10718,,"http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-1.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-6.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-1.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-5.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-7.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,200EUR,new,staging,,,,,8,,
wc_post_id_10736,"Affiche d'Art - Batterie Beatles - Sgt. Pepper","Affiche d'Art - Batterie Beatles - Sgt. Pepper",http://amaury-dubois.local/wp-content/uploads/2021/07/street-artl-art-fine-art-print-3.jpg,http://amaury-dubois.local/shop/affiche-dart-batterie-beatles-sgt-pepper/,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",260EUR,in stock,wc_post_id_10731,,"http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-1.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-6.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-1.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-5.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-7.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,260EUR,new,published,,,,,8,,
wc_post_id_10735,"Affiche d'Art - Batterie Beatles - Sgt. Pepper","Affiche d'Art - Batterie Beatles - Sgt. Pepper",http://amaury-dubois.local/wp-content/uploads/2021/07/street-artl-art-fine-art-print-4.jpg,http://amaury-dubois.local/shop/affiche-dart-batterie-beatles-sgt-pepper/,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",260EUR,in stock,wc_post_id_10731,,"http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-1.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-6.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-1.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-5.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-7.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,260EUR,new,published,,,,,8,,
wc_post_id_10734,"Affiche d'Art - Batterie Beatles - Sgt. Pepper","Affiche d'Art - Batterie Beatles - Sgt. Pepper",http://amaury-dubois.local/wp-content/uploads/2021/07/street-artl-art-fine-art-print-6.jpg,http://amaury-dubois.local/shop/affiche-dart-batterie-beatles-sgt-pepper/,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",200EUR,in stock,wc_post_id_10731,,"http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-1.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-6.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-1.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-5.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-7.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,200EUR,new,published,,,,,8,,
wc_post_id_10733,"Affiche d'Art - Batterie Beatles - Sgt. Pepper","Affiche d'Art - Batterie Beatles - Sgt. Pepper",http://amaury-dubois.local/wp-content/uploads/2021/07/street-artl-art-fine-art-print-3.jpg,http://amaury-dubois.local/shop/affiche-dart-batterie-beatles-sgt-pepper/,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",200EUR,in stock,wc_post_id_10731,,"http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-1.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-6.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-1.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-5.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-7.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,200EUR,new,published,,,,,8,,
wc_post_id_10732,"Affiche d'Art - Batterie Beatles - Sgt. Pepper","Affiche d'Art - Batterie Beatles - Sgt. Pepper",http://amaury-dubois.local/wp-content/uploads/2021/07/street-artl-art-fine-art-print-4.jpg,http://amaury-dubois.local/shop/affiche-dart-batterie-beatles-sgt-pepper/,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",200EUR,in stock,wc_post_id_10731,,"http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-1.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-6.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-1.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-5.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/beatles-artwork-fine-art-print-7.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,200EUR,new,published,,,,,8,,
wc_post_id_10717,"Fine art print - Palm Springs","Dimension: 70x100 cm, Encadrement: Non encadré",http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-7.jpg,http://amaury-dubois.local/shop/affiche-dart-palm-springs/?attribute_pa_dimension=70x100cm&attribute_pa_encadrement=unframed,"Affiche d'Art, Reproduction de Tableaux, Figuratif","Amaury Dubois - Shop",290EUR,in stock,wc_post_id_10693,,"http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-7.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-5.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-4.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-3.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,290EUR,new,staging,,,,,8,,"dimension:50x70cm/60x80-cm-en/70x100cm:70x100 cm,encadrement:unframed/under-wood-frame-white/under-wood-frame-oak/under-wood-frame-black:Non encadré"
wc_post_id_10716,"Fine art print - Palm Springs","Dimension: 60x80 cm, Encadrement: Non encadré",http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-7.jpg,http://amaury-dubois.local/shop/affiche-dart-palm-springs/?attribute_pa_dimension=60x80-cm-en&attribute_pa_encadrement=unframed,"Affiche d'Art, Reproduction de Tableaux, Figuratif","Amaury Dubois - Shop",190EUR,in stock,wc_post_id_10693,,"http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-7.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-5.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-4.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-3.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,190EUR,new,staging,,,,,8,,"dimension:50x70cm/60x80-cm-en/70x100cm:60x80 cm,encadrement:unframed/under-wood-frame-white/under-wood-frame-oak/under-wood-frame-black:Non encadré"
wc_post_id_10715,"Fine art print - Palm Springs","Dimension: 50x70 cm, Encadrement: Non encadré",http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-7.jpg,http://amaury-dubois.local/shop/affiche-dart-palm-springs/?attribute_pa_dimension=50x70cm&attribute_pa_encadrement=unframed,"Affiche d'Art, Reproduction de Tableaux, Figuratif","Amaury Dubois - Shop",130EUR,in stock,wc_post_id_10693,,"http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-7.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-5.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-4.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-3.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,130EUR,new,staging,,,,,8,default,"dimension:50x70cm/60x80-cm-en/70x100cm:50x70 cm,encadrement:unframed/under-wood-frame-white/under-wood-frame-oak/under-wood-frame-black:Non encadré"
wc_post_id_10714,"Fine art print - Palm Springs","Dimension: 70x100 cm, Encadrement: Sous cadre bois - Noir",http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-8.jpg,http://amaury-dubois.local/shop/affiche-dart-palm-springs/?attribute_pa_dimension=70x100cm&attribute_pa_encadrement=under-wood-frame-black,"Affiche d'Art, Reproduction de Tableaux, Figuratif","Amaury Dubois - Shop",400EUR,in stock,wc_post_id_10693,,"http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-7.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-7.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-5.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-4.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,400EUR,new,staging,,,,,8,,"dimension:50x70cm/60x80-cm-en/70x100cm:70x100 cm,encadrement:unframed/under-wood-frame-white/under-wood-frame-oak/under-wood-frame-black:Sous cadre bois - Noir"
wc_post_id_10713,"Fine art print - Palm Springs","Dimension: 70x100 cm, Encadrement: Sous cadre bois - Chêne",http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-10.jpg,http://amaury-dubois.local/shop/affiche-dart-palm-springs/?attribute_pa_dimension=70x100cm&attribute_pa_encadrement=under-wood-frame-oak,"Affiche d'Art, Reproduction de Tableaux, Figuratif","Amaury Dubois - Shop",400EUR,in stock,wc_post_id_10693,,"http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-7.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-7.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-5.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-4.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,400EUR,new,staging,,,,,8,,"dimension:50x70cm/60x80-cm-en/70x100cm:70x100 cm,encadrement:unframed/under-wood-frame-white/under-wood-frame-oak/under-wood-frame-black:Sous cadre bois - Chêne"
wc_post_id_10712,"Fine art print - Palm Springs","Dimension: 70x100 cm, Encadrement: Sous cadre bois - Blanc",http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-9.jpg,http://amaury-dubois.local/shop/affiche-dart-palm-springs/?attribute_pa_dimension=70x100cm&attribute_pa_encadrement=under-wood-frame-white,"Affiche d'Art, Reproduction de Tableaux, Figuratif","Amaury Dubois - Shop",400EUR,in stock,wc_post_id_10693,,"http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-7.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-7.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-5.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-4.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,400EUR,new,staging,,,,,8,,"dimension:50x70cm/60x80-cm-en/70x100cm:70x100 cm,encadrement:unframed/under-wood-frame-white/under-wood-frame-oak/under-wood-frame-black:Sous cadre bois - Blanc"
wc_post_id_10711,"Fine art print - Palm Springs","Dimension: 60x80 cm, Encadrement: Sous cadre bois - Noir",http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-8.jpg,http://amaury-dubois.local/shop/affiche-dart-palm-springs/?attribute_pa_dimension=60x80-cm-en&attribute_pa_encadrement=under-wood-frame-black,"Affiche d'Art, Reproduction de Tableaux, Figuratif","Amaury Dubois - Shop",300EUR,in stock,wc_post_id_10693,,"http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-7.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-7.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-5.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-4.jpg,http://amaury-dubois.local/wp-content/uploads/2021/10/palm-springs-art-3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,300EUR,new,staging,,,,,8,,"dimension:50x70cm/60x80-cm-en/70x100cm:60x80 cm,encadrement:unframed/under-wood-frame-white/under-wood-frame-oak/under-wood-frame-black:Sous cadre bois - Noir"
